qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
Os01g0110700	BP	0016310	phosphorylation	0.002307878687	0.311675464047	43
Os01g0110800	MF	0106310	protein serine kinase activity	2.12215425738	0.516221779244	1
Os01g0110800	BP	0009610	response to symbiotic fungus	1.55257856907	0.485622845641	1
Os01g0110800	CC	0016021	integral component of membrane	0.596579710029	0.416850407443	1
Os01g0110800	MF	0106311	protein threonine kinase activity	2.11851977107	0.516040571293	2
Os01g0110800	BP	0006468	protein phosphorylation	1.35319236626	0.473606509009	3
Os01g0110800	CC	0005886	plasma membrane	0.214994949555	0.372025679508	4
Os01g0110800	BP	0044403	biological process involved in symbiotic interaction	0.476176658755	0.40489606551	17
Os01g0111000	MF	0004857	enzyme inhibitor activity	8.86485243452	0.737017057807	1
Os01g0111000	BP	0043086	negative regulation of catalytic activity	8.06831555491	0.717137412921	1
Os01g0111100	MF	0003755	peptidyl-prolyl cis-trans isomerase activity	8.3829654009	0.725102658015	1
Os01g0111100	BP	0000413	protein peptidyl-prolyl isomerization	8.02869242889	0.716123435922	1
Os01g0111100	CC	0009507	chloroplast	1.15019615073	0.460422931689	1
Os01g0111100	MF	0003697	single-stranded DNA binding	0.0920624843803	0.348756293996	6
Os01g0111400	MF	0046983	protein dimerization activity	6.95702642889	0.687682070705	1
Os01g0111400	CC	0005634	nucleus	3.28486454568	0.567863315474	1
Os01g0111400	MF	0003677	DNA binding	3.22839337539	0.56559144614	3
Os01g0111400	MF	0046872	metal ion binding	2.07028149156	0.513620624874	5
Os01g0111400	MF	0016740	transferase activity	0.0815600957564	0.346167273376	11
Os01g0111500	MF	0046983	protein dimerization activity	6.95565366797	0.687644283817	1
Os01g0111500	CC	0005634	nucleus	1.54516378098	0.485190303897	1
Os01g0111500	BP	0006357	regulation of transcription by RNA polymerase II	0.936707935324	0.44522989315	1
Os01g0111500	MF	0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	1.41990003195	0.477719678562	3
Os01g0111500	MF	0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	1.07900109195	0.455526467112	9
Os01g0111500	MF	0016787	hydrolase activity	0.096366874594	0.349774456977	19
Os01g0112400	MF	0015267	channel activity	4.66254674563	0.618229359933	1
Os01g0112400	BP	0055085	transmembrane transport	1.99245244845	0.509655982271	1
Os01g0112400	CC	0016021	integral component of membrane	0.636989051393	0.42058643428	1
Os01g0112400	CC	0005886	plasma membrane	0.128829178906	0.356816319249	4
Os01g0112500	CC	0005741	mitochondrial outer membrane	8.76987357026	0.734694878198	1
Os01g0112500	CC	0016021	integral component of membrane	0.77677274377	0.432671601646	17
Os01g0112500	CC	0005634	nucleus	0.56423220003	0.413767548072	20
Os01g0112800	MF	0043531	ADP binding	8.9690043478	0.739549258278	1
Os01g0112800	BP	0006952	defense response	6.94967245574	0.687479600255	1
Os01g0112800	CC	0016021	integral component of membrane	0.0141714681646	0.32198518528	1
Os01g0112800	BP	0006468	protein phosphorylation	0.00972730579093	0.319020655609	4
Os01g0112800	MF	0005524	ATP binding	0.663787200875	0.422998994533	16
Os01g0112800	MF	0030247	polysaccharide binding	0.0194354768201	0.324942503186	18
Os01g0112800	MF	0004672	protein kinase activity	0.00988387706408	0.319135448573	20
Os01g0113150	MF	0043531	ADP binding	8.94009175495	0.738847799802	1
Os01g0113150	BP	0006952	defense response	7.03073441768	0.689705525879	1
Os01g0113150	CC	0016021	integral component of membrane	0.0162793242697	0.323226134102	1
Os01g0113150	MF	0005524	ATP binding	0.649814453769	0.42174727302	16
Os01g0113200	MF	0030247	polysaccharide binding	5.98550527395	0.659936044217	1
Os01g0113200	BP	0006468	protein phosphorylation	4.65357384098	0.61792752662	1
Os01g0113200	CC	0016021	integral component of membrane	0.445254105727	0.401588131994	1
Os01g0113200	MF	0004672	protein kinase activity	4.72847803302	0.62043832759	2
Os01g0113200	MF	0005524	ATP binding	2.65786796544	0.541419109136	8
Os01g0113200	BP	0018212	peptidyl-tyrosine modification	0.0486659155794	0.336731631941	20
Os01g0113300	MF	0030247	polysaccharide binding	6.62600549029	0.678459734043	1
Os01g0113300	BP	0006468	protein phosphorylation	5.0102820858	0.629710734632	1
Os01g0113300	CC	0016021	integral component of membrane	0.558594655122	0.413221304165	1
Os01g0113300	MF	0004672	protein kinase activity	5.09092787426	0.632315988636	2
Os01g0113300	MF	0005524	ATP binding	2.86160029017	0.550324171005	8
Os01g0113350	MF	0004672	protein kinase activity	5.37572511932	0.641355057469	1
Os01g0113350	BP	0006468	protein phosphorylation	5.29056783533	0.638677923365	1
Os01g0113350	CC	0016021	integral component of membrane	0.900194616187	0.442463707488	1
Os01g0113350	MF	0005524	ATP binding	3.02168424721	0.557101049624	6
Os01g0113400	MF	0030247	polysaccharide binding	6.1495479521	0.664771056121	1
Os01g0113400	BP	0006468	protein phosphorylation	5.17391619417	0.634975463936	1
Os01g0113400	CC	0016021	integral component of membrane	0.536058143343	0.411009619877	1
Os01g0113400	MF	0004672	protein kinase activity	5.25719584664	0.637622919491	2
Os01g0113400	MF	0005524	ATP binding	2.9550591821	0.554302946574	8
Os01g0113500	MF	0004672	protein kinase activity	5.06125754883	0.631359907782	1
Os01g0113500	BP	0006468	protein phosphorylation	4.98108177033	0.628762256684	1
Os01g0113500	CC	0016021	integral component of membrane	0.56964824205	0.414289765366	1
Os01g0113500	MF	0030247	polysaccharide binding	4.1279846755	0.599709264317	3
Os01g0113500	MF	0005524	ATP binding	2.84492266009	0.54960736665	8
Os01g0113650	MF	0004672	protein kinase activity	5.3756870543	0.641353865555	1
Os01g0113650	BP	0006468	protein phosphorylation	5.2905303733	0.638676740929	1
Os01g0113650	CC	0016021	integral component of membrane	0.900188241991	0.442463219741	1
Os01g0113650	MF	0005524	ATP binding	3.02166285094	0.557100156008	6
Os01g0113700	MF	0030247	polysaccharide binding	6.32217065809	0.669789820279	1
Os01g0113700	BP	0006468	protein phosphorylation	5.12423981165	0.63338610089	1
Os01g0113700	CC	0016021	integral component of membrane	0.514093497594	0.408808855404	1
Os01g0113700	MF	0004672	protein kinase activity	5.20671987021	0.636020816268	2
Os01g0113700	MF	0005524	ATP binding	2.92668673755	0.553101798615	8
Os01g0113800	MF	0004672	protein kinase activity	5.37604052052	0.641364933333	1
Os01g0113800	BP	0006468	protein phosphorylation	5.29087824024	0.638687720694	1
Os01g0113800	CC	0016021	integral component of membrane	0.268521335086	0.379941252305	1
Os01g0113800	MF	0030247	polysaccharide binding	3.15316941244	0.562534049049	6
Os01g0113800	MF	0005524	ATP binding	3.02186153359	0.557108453874	7
Os01g0113900	MF	0030247	polysaccharide binding	7.96926990582	0.714598080253	1
Os01g0113900	BP	0006468	protein phosphorylation	4.62601838952	0.616998784415	1
Os01g0113900	CC	0016021	integral component of membrane	0.441774512448	0.401208806422	1
Os01g0113900	MF	0004672	protein kinase activity	4.70047904743	0.619502140679	3
Os01g0113900	MF	0005524	ATP binding	2.64212979211	0.540717219906	8
Os01g0114100	MF	0030247	polysaccharide binding	10.5721847107	0.77681629197	1
Os01g0114100	BP	0006468	protein phosphorylation	5.29129665873	0.638700926807	1
Os01g0114100	CC	0016021	integral component of membrane	0.378550327832	0.394036396299	1
Os01g0114100	MF	0004672	protein kinase activity	5.3764656739	0.641378245305	3
Os01g0114100	MF	0005524	ATP binding	3.02210051145	0.557118434285	8
Os01g0114400	MF	0004672	protein kinase activity	4.8143481864	0.623292365552	1
Os01g0114400	BP	0006468	protein phosphorylation	4.73808371851	0.620758868822	1
Os01g0114400	CC	0016021	integral component of membrane	0.386252611555	0.394940674086	1
Os01g0114400	MF	0030247	polysaccharide binding	4.420186843	0.609971970575	2
Os01g0114400	MF	0005524	ATP binding	2.70613540546	0.543558872556	9
Os01g0114600	MF	0030247	polysaccharide binding	5.42948165931	0.64303412332	1
Os01g0114600	BP	0006468	protein phosphorylation	5.18455642292	0.635314897496	1
Os01g0114600	CC	0016021	integral component of membrane	0.53778547037	0.411180761564	1
Os01g0114600	MF	0004672	protein kinase activity	5.26800734112	0.637965073917	2
Os01g0114600	MF	0005524	ATP binding	2.96113630134	0.554559470676	8
Os01g0114700	MF	0030247	polysaccharide binding	5.50689626202	0.645437603102	1
Os01g0114700	BP	0006468	protein phosphorylation	4.8836569462	0.625577445052	1
Os01g0114700	CC	0016021	integral component of membrane	0.512007329899	0.408597406207	1
Os01g0114700	MF	0004672	protein kinase activity	4.96226456913	0.628149567014	2
Os01g0114700	MF	0005524	ATP binding	2.78927890586	0.547200471636	8
Os01g0114900	MF	0004672	protein kinase activity	5.13474866552	0.633722965012	1
Os01g0114900	BP	0006468	protein phosphorylation	5.05340870847	0.63110652251	1
Os01g0114900	CC	0016021	integral component of membrane	0.476307270845	0.404909806125	1
Os01g0114900	MF	0005524	ATP binding	2.88623186856	0.551379026133	7
Os01g0114900	MF	0030247	polysaccharide binding	2.69693780597	0.543152610891	13
Os01g0115200	MF	0043864	indoleacetamide hydrolase activity	8.12842832839	0.71867098882	1
Os01g0115200	CC	0016021	integral component of membrane	0.203383527571	0.370182387305	1
Os01g0115200	MF	0004040	amidase activity	7.25756177307	0.69586679967	2
Os01g0115200	MF	0016884	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	1.36820394358	0.474540803315	6
Os01g0115200	MF	0140101	catalytic activity, acting on a tRNA	0.998662730194	0.449802881733	8
Os01g0115500	MF	0004672	protein kinase activity	5.16041264335	0.634544184694	1
Os01g0115500	BP	0006468	protein phosphorylation	5.07866614121	0.631921211724	1
Os01g0115500	CC	0016021	integral component of membrane	0.49288214374	0.406638481212	1
Os01g0115500	MF	0030247	polysaccharide binding	4.740653185	0.620844556691	2
Os01g0115500	MF	0005524	ATP binding	2.90065753873	0.551994720759	8
Os01g0115566	MF	0030247	polysaccharide binding	8.71443235879	0.73333355678	1
Os01g0115566	BP	0006468	protein phosphorylation	4.38401690203	0.608720400148	1
Os01g0115566	CC	0016021	integral component of membrane	0.376898193686	0.393841234529	1
Os01g0115566	MF	0004672	protein kinase activity	4.45458229009	0.6111573977	3
Os01g0115566	MF	0005524	ATP binding	2.50391172076	0.534460899557	8
Os01g0115600	MF	0030247	polysaccharide binding	5.67571754801	0.650621060494	1
Os01g0115600	BP	0006468	protein phosphorylation	4.88444606804	0.625603368369	1
Os01g0115600	CC	0016021	integral component of membrane	0.487227526104	0.406052046955	1
Os01g0115600	MF	0004672	protein kinase activity	4.96306639272	0.62817569813	2
Os01g0115600	MF	0005524	ATP binding	2.78972960928	0.547220062967	8
Os01g0115700	MF	0030247	polysaccharide binding	10.5594107943	0.776530986851	1
Os01g0115700	BP	0006468	protein phosphorylation	5.2849034124	0.638499086338	1
Os01g0115700	MF	0004672	protein kinase activity	5.36996952151	0.641174786902	3
Os01g0115700	MF	0005524	ATP binding	3.01844903729	0.556965895022	8
Os01g0115750	MF	0030247	polysaccharide binding	7.03742064844	0.689888552566	1
Os01g0115750	BP	0006468	protein phosphorylation	5.05383863361	0.631120406939	1
Os01g0115750	CC	0016021	integral component of membrane	0.45904080225	0.403076702504	1
Os01g0115750	MF	0004672	protein kinase activity	5.13518551076	0.633736960737	2
Os01g0115750	MF	0005524	ATP binding	2.88647741839	0.551389519175	8
Os01g0115900	MF	0030247	polysaccharide binding	10.5691368301	0.776748233292	1
Os01g0115900	BP	0016310	phosphorylation	3.58481253211	0.579615888968	1
Os01g0115900	CC	0016021	integral component of membrane	0.592095784748	0.41642814826	1
Os01g0115900	MF	0016301	kinase activity	3.96609024246	0.593866455913	3
Os01g0115900	BP	0006464	cellular protein modification process	2.65146829976	0.541133948964	5
Os01g0115900	MF	0016773	phosphotransferase activity, alcohol group as acceptor	3.09935808719	0.560324510809	6
Os01g0115900	MF	0140096	catalytic activity, acting on a protein	2.32075651081	0.525898106564	7
Os01g0115900	MF	0005524	ATP binding	1.95949107353	0.507953606814	9
Os01g0116000	MF	0030247	polysaccharide binding	10.5725389458	0.776824201346	1
Os01g0116000	BP	0006468	protein phosphorylation	5.29147395067	0.638706522333	1
Os01g0116000	CC	0016021	integral component of membrane	0.335209198625	0.388766812375	1
Os01g0116000	MF	0004672	protein kinase activity	5.37664581954	0.641383885684	3
Os01g0116000	MF	0005524	ATP binding	3.02220177095	0.557122663057	8
Os01g0116200	MF	0030247	polysaccharide binding	10.571656839	0.776804505383	1
Os01g0116200	BP	0006468	protein phosphorylation	5.29103246303	0.63869258833	1
Os01g0116200	CC	0016021	integral component of membrane	0.375821061458	0.39371376563	1
Os01g0116200	MF	0004672	protein kinase activity	5.37619722569	0.641369839987	3
Os01g0116200	MF	0005524	ATP binding	3.02194961725	0.55711213255	8
Os01g0116400	MF	0030247	polysaccharide binding	10.5684567158	0.776733045111	1
Os01g0116400	BP	0006468	protein phosphorylation	5.28943082611	0.638642033419	1
Os01g0116400	CC	0016021	integral component of membrane	0.900001153101	0.44244890312	1
Os01g0116400	MF	0004672	protein kinase activity	5.37456980873	0.641318879833	3
Os01g0116400	MF	0005524	ATP binding	3.02103484946	0.557073926095	8
Os01g0116600	MF	0003924	GTPase activity	6.68293982221	0.680062075321	1
Os01g0116600	BP	0006414	translational elongation	1.83299915186	0.501283810215	1
Os01g0116600	MF	0005525	GTP binding	6.02479173242	0.661099951019	2
Os01g0116600	MF	0046872	metal ion binding	2.21488541486	0.520793770842	19
Os01g0116600	MF	0003746	translation elongation factor activity	1.97160982371	0.508581163372	21
Os01g0116800	MF	0030247	polysaccharide binding	5.22818401818	0.636703031285	1
Os01g0116800	BP	0006468	protein phosphorylation	4.84694950439	0.624369251382	1
Os01g0116800	CC	0016021	integral component of membrane	0.438340781619	0.400833013229	1
Os01g0116800	MF	0004672	protein kinase activity	4.92496628223	0.626931688583	2
Os01g0116800	MF	0005524	ATP binding	2.76831361402	0.546287389275	8
Os01g0116900	MF	0004672	protein kinase activity	5.37649843384	0.641379271029	1
Os01g0116900	BP	0006468	protein phosphorylation	5.29132889972	0.638701944374	1
Os01g0116900	CC	0016021	integral component of membrane	0.900324111939	0.442473615997	1
Os01g0116900	MF	0030247	polysaccharide binding	5.32199770445	0.639668491776	2
Os01g0116900	MF	0005524	ATP binding	3.02211892574	0.557119203303	9
Os01g0117000	MF	0030247	polysaccharide binding	5.56220200348	0.647144341941	1
Os01g0117000	BP	0006468	protein phosphorylation	5.29191575846	0.638720465859	1
Os01g0117000	CC	0016021	integral component of membrane	0.453790942177	0.402512537977	1
Os01g0117000	MF	0004672	protein kinase activity	5.3770947387	0.64139794098	2
Os01g0117000	MF	0005524	ATP binding	3.0224541075	0.557133200761	9
Os01g0117100	MF	0004672	protein kinase activity	5.08533392019	0.632135945572	1
Os01g0117100	BP	0006468	protein phosphorylation	5.004776746	0.629532123299	1
Os01g0117100	CC	0016021	integral component of membrane	0.566075669681	0.41394557651	1
Os01g0117100	MF	0030247	polysaccharide binding	4.45490912432	0.611168639936	3
Os01g0117100	MF	0005524	ATP binding	2.85845593987	0.550189186969	8
Os01g0117200	MF	0030247	polysaccharide binding	10.5700171228	0.776767891094	1
Os01g0117200	BP	0006468	protein phosphorylation	5.29021179777	0.638666685376	1
Os01g0117200	CC	0016021	integral component of membrane	0.359041991077	0.391704003698	1
Os01g0117200	MF	0004672	protein kinase activity	5.37536335096	0.641343729398	3
Os01g0117200	MF	0005524	ATP binding	3.02148089795	0.557092556607	8
Os01g0117300	MF	0004672	protein kinase activity	5.06205229285	0.631385553663	1
Os01g0117300	BP	0006468	protein phosphorylation	4.98186392475	0.628787698625	1
Os01g0117300	CC	0016021	integral component of membrane	0.576378298314	0.414935233562	1
Os01g0117300	MF	0030247	polysaccharide binding	4.35286873725	0.607638452004	3
Os01g0117300	MF	0005524	ATP binding	2.8453693841	0.549626594187	8
Os01g0117400	MF	0030247	polysaccharide binding	4.89661631198	0.626002906258	1
Os01g0117400	BP	0006468	protein phosphorylation	4.77462344156	0.62197523856	1
Os01g0117400	CC	0016021	integral component of membrane	0.42880148759	0.399781222725	1
Os01g0117400	MF	0004672	protein kinase activity	4.85147605493	0.62451848559	2
Os01g0117400	MF	0005524	ATP binding	2.72700490548	0.544478133912	8
Os01g0117500	MF	0004672	protein kinase activity	4.75780246361	0.621415865805	1
Os01g0117500	BP	0006468	protein phosphorylation	4.68243374096	0.618897291296	1
Os01g0117500	CC	0016021	integral component of membrane	0.473488869572	0.404612885939	1
Os01g0117500	MF	0030247	polysaccharide binding	4.51900671272	0.613365513598	2
Os01g0117500	MF	0005524	ATP binding	2.67435116873	0.542152000759	8
Os01g0117600	MF	0030247	polysaccharide binding	10.5652942708	0.776662415582	1
Os01g0117600	BP	0006468	protein phosphorylation	5.28784804684	0.638592066221	1
Os01g0117600	CC	0016021	integral component of membrane	0.899731841862	0.442428291978	1
Os01g0117600	MF	0004672	protein kinase activity	5.37296155295	0.641268512103	3
Os01g0117600	MF	0005524	ATP binding	3.02013085213	0.557036163799	8
Os01g0117700	MF	0004672	protein kinase activity	5.37699257351	0.641394742322	1
Os01g0117700	BP	0006468	protein phosphorylation	5.29181521168	0.638717292637	1
Os01g0117700	CC	0016021	integral component of membrane	0.655592899213	0.422266539959	1
